,tconst,originalTitle,startYear,genres,averageRating,numVotes
25612,tt6216234,The Way,2016.0,Documentary,9.2,11
34924,tt7845882,Fall Semester,2017.0,"Comedy,Drama",9.2,13
25728,tt6228308,Kiumeni,2017.0,Comedy,9.2,15
16338,tt5068996,The American Jungle,2016.0,"Documentary,History,Music",9.2,5
32023,tt7305048,Chronicles of Religious Persecution in China,2017.0,Documentary,9.2,115
20935,tt5650766,Heksen in Holland: Een blik op Wicca in Nederland,2015.0,Documentary,9.2,6
14313,tt4816884,Time Zone Inn,2015.0,"Comedy,Drama",9.2,9
16545,tt5089804,Fly High: Story of the Disc Dog,2019.0,Documentary,9.2,9
2063,tt10934482,I'm Not Surprised,2019.0,Documentary,9.2,100
19699,tt5495230,The Rest I Make Up,2018.0,Documentary,9.2,34
19635,tt5486888,Coverdale: A Year in the Life,2016.0,Documentary,9.2,6
39003,tt8848796,The Venom Interviews,2016.0,Documentary,9.2,16
10164,tt4198654,Aria Appleton,2016.0,Family,9.2,8
2216,tt11046788,Everything - The Real Thing Story,2019.0,Documentary,9.2,25
31302,tt7175878,Adios Amor,2018.0,Documentary,9.2,8
26401,tt6321990,First Daughter and the Black Snake,2017.0,Documentary,9.2,37
40543,tt9264768,Le Pardon,2018.0,Drama,9.2,12
8251,tt3839884,Jamaica Man,2017.0,Documentary,9.2,10
18869,tt5354160,Aynabaji,2016.0,"Crime,Mystery,Thriller",9.2,18957
15346,tt4940526,Technicolour Daydream,2018.0,Drama,9.2,6
16580,tt5093560,Rush Brothers,2016.0,"Documentary,Sport",9.2,19
21193,tt5684312,Flesh and Blood a Go! Go!,2017.0,"Drama,Horror",9.2,6
31528,tt7223270,Something Quite Peculiar: The Life and Times of Steve Kilbey,2017.0,Documentary,9.2,9
28863,tt6739542,Behavioral Concept,2015.0,Documentary,9.2,58
29676,tt6874050,Mteri chemi - dzma chemi!,2016.0,War,9.2,15
31596,tt7234406,hitched,2017.0,\N,9.2,6
31948,tt7294234,Maybe I'm Fine,2018.0,Family,9.2,65
20174,tt5559736,Roopantharam,2015.0,"Drama,Family",9.2,5
15014,tt4901222,Patta Patta Singhan Da Vairi,2015.0,Action,9.2,12
2518,tt11256052,Opulence,2019.0,\N,9.2,61
13876,tt4746202,The Unexplored,2015.0,Documentary,9.2,69
31661,tt7243232,The New Hustle,2017.0,Documentary,9.2,6
18628,tt5327286,Under the Radar: The Mike Edmonds Story,2016.0,Documentary,9.2,27
37591,tt8461908,BIAFRA - Forgotten Mission,2018.0,Documentary,9.2,5
37604,tt8463906,The Truth About Marriage,2018.0,"Comedy,Documentary",9.2,16
20574,tt5607290,Transmutation,2018.0,Documentary,9.2,11
15206,tt4925050,On the Rocks,2016.0,Drama,9.2,6
25984,tt6263214,Dan and Phil's Story of TATINOF,2016.0,Documentary,9.2,48
37649,tt8481752,Why They Kill,2017.0,Documentary,9.2,12
2610,tt11351822,Metro Maalai,2019.0,"Drama,Romance",9.2,16
2094,tt10958102,Our Scripted Life,2019.0,Comedy,9.2,59
39722,tt9039456,New York Scherzo,2018.0,"Documentary,Music",9.2,5
38904,tt8825182,Sacachun,2018.0,Documentary,9.2,8
2392,tt11161900,Dorian Yates: The Original Mass Monster,2019.0,"Documentary,Sport",9.2,9
25939,tt6256972,Hilleman: A Perilous Quest to Save the World's Children,2016.0,Documentary,9.2,8
26171,tt6284122,The Eternal Beauty of Snowboarding,2016.0,Documentary,9.2,42
16909,tt5127076,Unsolicited Material,2016.0,"Biography,Comedy,Documentary",9.2,5
31890,tt7285370,Los demás días,2017.0,Documentary,9.2,47
20677,tt5618318,Fiddlin',2018.0,"Documentary,Music",9.2,79
31938,tt7292796,Angelo Unwritten,2017.0,Documentary,9.2,6
14201,tt4798558,Romantic Warriors III: Canterbury Tales,2015.0,"Documentary,Music",9.2,6
18606,tt5325012,La Belle Vie: The Good Life,2015.0,"Adventure,Documentary,History",9.2,19
32139,tt7324700,Iran's Arrow: The Rise and Fall of Paykan,2017.0,"Documentary,History",9.2,5
1972,tt10890570,"Everton, Howard's Way",2019.0,Documentary,9.2,42
21853,tt5770566,Beartrek,2016.0,"Adventure,Documentary",9.2,10
35352,tt7942004,The Umbilical Brothers: Not Suitable for Children,2017.0,Comedy,9.2,10
21911,tt5777762,Makrina Monopatia,2016.0,"Drama,Family,Romance",9.2,10
26894,tt6400198,Blues Before Sunrise,2016.0,Documentary,9.2,48
37095,tt8347270,Transformation,2019.0,Documentary,9.2,15
12728,tt4595654,A Fanatic by Choice,2015.0,Documentary,9.2,40
17046,tt5136698,Fall Out Boy: The Boys of Zummer Tour Live in Chicago,2016.0,Music,9.2,6
40826,tt9361292,Conflict,2015.0,"Drama,History",9.2,10
39102,tt8879396,Pariah Dog,2019.0,Documentary,9.2,20
26937,tt6409050,Battle for Birthday Mountain,2017.0,Documentary,9.2,5
31459,tt7212490,Deconstructing the Beatles' Rubber Soul,2017.0,Documentary,9.2,5
35072,tt7881506,Terror Strike,2018.0,Action,9.2,5
30533,tt7034904,Acoustic Uprising,2017.0,"Documentary,Music",9.2,18
9662,tt4120740,Earl Hamner Storyteller,2015.0,Documentary,9.2,37
40354,tt9199210,Mitti: Virasat Babbaran Di,2019.0,"Action,Drama,History",9.2,5
17060,tt5137502,A Man Can Make a Difference,2015.0,Documentary,9.2,12
19207,tt5436410,Abadi ezamiyyat,2016.0,"Biography,Documentary,History",9.2,18
6188,tt3381790,"Norooz, Somewhere Else",2017.0,Documentary,9.2,9
34987,tt7858278,Rip 2 My Youth,2018.0,Documentary,9.2,60
14742,tt4866704,Wheels of War,2015.0,"Documentary,War",9.2,40
39625,tt9020536,Ejen Ali: The Movie,2019.0,"Action,Adventure,Animation",9.2,575
27010,tt6417140,Racine Carré Live,2015.0,Music,9.2,14
13222,tt4661884,Between the Shades,2017.0,Documentary,9.2,23
37539,tt8448496,Hollywood I'm Sorry,2018.0,Documentary,9.2,23
12902,tt4621790,"R5: All Day, All Night",2015.0,Documentary,9.2,38
18169,tt5270826,Gloves and Razors,2015.0,"Documentary,Sport",9.2,5
6455,tt3456262,Pubmonkey,2015.0,Drama,9.2,5
9352,tt4073512,L'orologio di Monaco,2015.0,Documentary,9.2,24
37831,tt8528236,Sohalla,2019.0,Drama,9.2,5
18194,tt5273990,Oporuka,2015.0,Comedy,9.2,23
32270,tt7349926,The Coffin Club,2017.0,"Documentary,Musical",9.2,5
28146,tt6597248,Kaagaz Ki Kashti,2017.0,Documentary,9.2,132
25451,tt6203844,Anuktatop: the metamorphosis,2016.0,"Documentary,Family,Fantasy",9.2,5
2288,tt11090828,The Great Pretender,2019.0,"Crime,Drama,Music",9.2,8
37224,tt8377184,Antártica por um ano,2018.0,Documentary,9.2,6
10323,tt4231442,A Man Before His Time,2015.0,Documentary,9.2,21
1882,tt10844584,100,2019.0,Drama,9.2,23
13054,tt4642756,A Kind of Sisterhood,2015.0,Documentary,9.2,5
21698,tt5748150,Mail Time,2016.0,"Comedy,Drama,Fantasy",9.2,32
31470,tt7214598,Land of Hope and Glory,2017.0,Documentary,9.2,278
21780,tt5759506,Avec l'amour,2017.0,"Comedy,Documentary,Drama",9.2,190
12951,tt4627202,Running on Climate,2015.0,"Documentary,History",9.2,19
37003,tt8323188,Blood Line: The Life and Times of Brian Deegan,2018.0,Documentary,9.2,5
21822,tt5766942,Tko je taj Angel Miladinov?,2016.0,Documentary,9.2,12
29494,tt6850078,The Road Forward,2017.0,Documentary,9.1,19
2262,tt11074532,Guirra,2019.0,Drama,9.1,10
30062,tt6948198,Comment Awards: The Movie,2017.0,Comedy,9.1,13
4476,tt2678510,Old Man Football,2017.0,"Comedy,Documentary,Drama",9.1,21
29522,tt6855798,Enemies,2017.0,Drama,9.1,20
27679,tt6512972,Into the Jungle,2018.0,Documentary,9.1,20
4456,tt2664826,Stopper: The Rise and Fall of the Bastard Squad,2015.0,"Biography,Documentary,Music",9.1,12
4670,tt2821140,Pretendagers,2015.0,Comedy,9.1,15
19942,tt5529534,Gold Balls,2016.0,"Documentary,Family,Sport",9.1,25
29314,tt6819138,Filme B - A Van Assassina,2017.0,Comedy,9.1,59
40891,tt9386922,Twiceland,2018.0,"Documentary,Music",9.1,29
24138,tt6058448,Psychic Murder,2017.0,Drama,9.1,29
24136,tt6058226,Ekvtime: Man of God,2018.0,"Biography,Drama,History",9.1,2633
1743,tt10752046,La legge degli spazi bianchi,2019.0,Documentary,9.1,14
1626,tt10695538,The Dart Throw,2019.0,Documentary,9.1,7
29387,tt6834096,Jedno Ubojstvo za Van,2017.0,"Comedy,Drama",9.1,46
18980,tt5368690,Where's Daddy?,2017.0,Documentary,9.1,14
14878,tt4882824,The Scientist: Are We Missing Something?,2015.0,"Biography,Documentary,History",9.1,33
40556,tt9267912,Italia 70,2018.0,"Crime,Documentary,History",9.1,8
29315,tt6819176,Filme B - Os Mutantes do Espaço,2017.0,"Comedy,Sci-Fi",9.1,53
11319,tt4409276,The Food Cure: Hope or Hype?,2018.0,"Documentary,Drama",9.1,32
19588,tt5479202,Okus doma,2016.0,Documentary,9.1,10
19611,tt5482362,Heel Kick!,2018.0,"Comedy,Sport",9.1,71
33714,tt7600370,God's Name Has Changed?!,2015.0,Drama,9.1,87
27586,tt6495800,Here's to Life: The Story of The Refreshments,2017.0,"Biography,Documentary,Music",9.1,12
4692,tt2831326,Tomorrow,2015.0,Drama,9.1,15
11461,tt4427782,The Winchester Orphanage,2015.0,Comedy,9.1,16
19803,tt5510042,Veju zeme,2016.0,Documentary,9.1,17
2108,tt10968482,Venpa,2019.0,Romance,9.1,89
28514,tt6673164,Breaking Balls,2017.0,Documentary,9.1,57
36719,tt8250640,Jelita Sejuba: Mencintai Kesatria Negara,2018.0,"Drama,Romance",9.1,238
36706,tt8244674,From the End Into the Beginning,2016.0,"Adventure,Drama,Romance",9.1,73
29487,tt6849012,The Great Flip-Off,2018.0,Documentary,9.1,14
7010,tt3588852,A Dog Named Gucci,2015.0,"Biography,Documentary,Drama",9.1,93
40696,tt9324614,"2 Nations, 1 Obsession",2018.0,"Documentary,Sport",9.1,9
33708,tt7599970,The Bible and God,2017.0,Drama,9.1,83
2263,tt11074560,Ala Al-Ardha,2019.0,"Documentary,History,Sport",9.1,14
4231,tt2529396,Journey of a Female Comic,2017.0,Documentary,9.1,27
29096,tt6783046,Z Nurtem Zycia: Flow of Life,2017.0,Documentary,9.1,11
28192,tt6604894,Shaun Barker: One More Time,2017.0,Documentary,9.1,8
40389,tt9211934,"Bhikkhuni - Buddhism, Sri Lanka, Revolution",2018.0,Documentary,9.1,10
34590,tt7766142,7 Cuvinte,2015.0,Documentary,9.1,41
40316,tt9185066,Human Capital,2019.0,"Crime,Drama",9.1,1621
41956,tt9820678,Moscow we will lose,2019.0,Documentary,9.1,22
34508,tt7749892,The Dalai Lama: Scientist,2019.0,Documentary,9.1,15
13178,tt4656004,Mémoire,2015.0,Drama,9.1,19
1151,tt10478640,Cool Daddio: The Second Youth of R. Stevie Moore,2019.0,Documentary,9.1,8
18707,tt5334956,Armânii,2015.0,"Biography,Documentary,History",9.1,11
12211,tt4526656,For the Love of Ruth,2015.0,Drama,9.1,65
38139,tt8621360,Project Alpha or Short Instruction on Self-Realization,2018.0,Documentary,9.1,10
34452,tt7738784,Peranbu,2018.0,Drama,9.1,11083
21127,tt5671404,It's a Potcake Life,2016.0,Documentary,9.1,23
21082,tt5666750,We Intend to Cause Havoc,2019.0,"Documentary,Music",9.1,13
22871,tt5894180,Happy,2016.0,Documentary,9.1,32
29862,tt6906114,Coco Cabasa,2016.0,Documentary,9.1,9
39395,tt8960040,Eksi Bir,2017.0,Drama,9.1,99
37936,tt8558508,Stroop: Journey into the Rhino Horn War,2018.0,Documentary,9.1,47
21871,tt5773402,Dominion,2018.0,Documentary,9.1,1798
34763,tt7808072,Nagarkirtan,2017.0,Drama,9.1,148
35217,tt7913554,Ironclad Proofs: Exploration of the 'Trinity',2015.0,\N,9.1,37
18058,tt5258388,American Gospel: Christ Alone,2018.0,Documentary,9.1,342
22100,tt5797904,Ken Foster,2016.0,Documentary,9.1,19
8479,tt3883420,Evidence of Harm,2015.0,"Biography,Documentary,Drama",9.1,41
18003,tt5252250,Taandro,2015.0,"Action,Drama",9.1,30
12688,tt4590326,Map of Salvation,2015.0,Documentary,9.1,30
15624,tt4972442,Sienna's Choice,2016.0,Drama,9.1,33
35040,tt7871334,Adventures on a New Path,2017.0,"Adventure,Documentary",9.1,8
22230,tt5814480,Oltre la fatica,2016.0,Documentary,9.1,10
928,tt10380266,Adutha Chodyam,2019.0,Drama,9.1,408
34974,tt7856368,A Thousand Thoughts,2018.0,"Documentary,Music",9.1,16
29820,tt6899324,La Liste,2016.0,Sport,9.1,7
21077,tt5666158,Devout,2016.0,"Documentary,Family",9.1,10
8371,tt3859382,"God Bless You, Mr. Vonnegut",2018.0,"Comedy,Documentary",9.1,14
36137,tt8106586,Crossroads,2018.0,Documentary,9.1,24
29801,tt6896442,Uechi Ryu: The Master's Edition,2015.0,Documentary,9.1,8
23426,tt5963218,Aloko Udapadi,2017.0,"Drama,History",9.1,6551
27702,tt6515522,George,2018.0,Documentary,9.1,19
23363,tt5954458,High Hopes 2: A New Beginning,2016.0,"Comedy,Romance",9.1,8
34002,tt7650360,Black Snake Killaz: A #NoDAPL Story,2017.0,Documentary,9.1,21
30042,tt6944000,Bijeli Put,2017.0,Documentary,9.1,14
17694,tt5212746,The Disease They Call FAT,2015.0,Documentary,9.1,19
38254,tt8656696,Our Catherine,2018.0,"Biography,Drama,History",9.1,31
2307,tt11100592,We Are Visible,2019.0,Documentary,9.1,52
28282,tt6619548,Man at Home,2017.0,Documentary,9.1,12
1385,tt10580158,Baba,2019.0,Drama,9.1,21
29585,tt6862154,My Human Self,2017.0,Documentary,9.1,10
8108,tt3814566,Fame Us,2017.0,Documentary,9.1,30
36419,tt8176142,The Sound Story,2019.0,"Documentary,Drama",9.1,364
1327,tt10550922,Porto Farina,2019.0,"Comedy,Drama",9.1,16
34166,tt7683166,Dinkheller,2019.0,Documentary,9.1,24
22961,tt5907734,Tomorrow's Power,2017.0,Documentary,9.1,19
20517,tt5599536,Lathe Joshi,2016.0,Drama,9.1,79
28575,tt6684050,Citizen Xenos,2018.0,Documentary,9.1,14
18493,tt5311546,Natsamrat,2016.0,"Drama,Family",9.1,4540
2614,tt11354948,Navelru... Half Boiled,2019.0,Drama,9.1,26
2634,tt11369512,De Slag om Leuven,2019.0,Documentary,9.1,9
2636,tt11371934,Jimmy Ee Veedinte Aiswaryam,2019.0,Comedy,9.1,355
12041,tt4507230,Camp,2015.0,Documentary,9.1,25
28227,tt6610876,Defining,2016.0,Documentary,9.1,16
2712,tt11468474,Modern Day Slavery,2019.0,Documentary,9.1,72
810,tt10325030,Að sjá hið ósýnilega,2019.0,Documentary,9.1,15
34314,tt7709046,Trobocop: H synomwsia tou petradiou,2017.0,"Comedy,Fantasy",9.1,17
23012,tt5914086,You Never Had It: An Evening With Bukowski,2016.0,Documentary,9.1,16
36139,tt8106590,Home + Away,2018.0,Documentary,9.1,10
15733,tt4986602,Voices for the Voiceless: The Story of the Lagloom (Lagoon) Abusement Park,2015.0,Documentary,9.1,10
24159,tt6061396,Samson kisobran suncobran,2015.0,Documentary,9.1,10
28946,tt6754546,Continuamente amando,2015.0,"Mystery,Romance",9.1,78
5277,tt3114938,One Girl,2018.0,Documentary,9.1,10
9361,tt4074134,Raise Up: The World Is Our Gym,2017.0,"Documentary,History,Sport",9.1,14
32264,tt7349012,Surau dan Silek,2017.0,"Drama,Family",9.1,60
16536,tt5088906,The Incoherents,2019.0,Comedy,9.1,7
32277,tt7353218,Caeli Auxilium,2015.0,Drama,9.1,8
6497,tt3467460,Fuera de foco,2015.0,"Comedy,Drama",9.1,7
372,tt10127546,The Lehman Trilogy,2019.0,Drama,9.1,100
31556,tt7228180,The Syrian Patient,2017.0,Documentary,9.1,14
31508,tt7221078,Mozg. Vtoraya Vselennaya,2017.0,Documentary,9.1,14
24487,tt6095940,Water and Fire,2016.0,"Biography,Documentary,Musical",9.1,15
24969,tt6143964,"Straight to DVD II: Past, Present, and Future Hearts",2016.0,Documentary,9.1,10
25421,tt6197404,Steel Panther: Live from Lexxi's Mom's Garage,2016.0,"Comedy,Music",9.1,8
6575,tt3484292,No Appointment Necessary,2017.0,"Comedy,Drama",9.1,12
9487,tt4084282,Grown Men on Tricycles,2015.0,Comedy,9.1,18
261,tt10081104,Gidarh Singhi,2019.0,Comedy,9.1,7
24798,tt6128082,Chamber Music Wonderland,2017.0,Documentary,9.1,10
10127,tt4194954,Home Before the Holiday,2017.0,"Adventure,Comedy,Family",9.1,10
16349,tt5069092,Yasuni Man,2016.0,"Adventure,Documentary,Drama",9.1,24
32687,tt7423406,Wild Flight: Conquest of the Skies 3D,2016.0,Documentary,9.1,8
32714,tt7428390,A New Life Out of Tortures,2016.0,Drama,9.1,87
32534,tt7391970,Don't Be Nice,2018.0,Documentary,9.1,74
4996,tt3004644,Amy and Sophia,2017.0,"Drama,Fantasy",9.1,9
26982,tt6413424,The Road to Nickelsville,2016.0,Documentary,9.1,15
41708,tt9723240,Running Against the Wind,2019.0,Drama,9.1,38
10204,tt4208284,Rediscovering India,2017.0,Documentary,9.1,60
9145,tt4036052,Cvorovi,2015.0,"Documentary,History",9.1,10
27466,tt6479314,Pain and Music,2016.0,Drama,9.1,10
9467,tt4082606,Healing Voices,2016.0,"Documentary,Drama",9.1,75
32782,tt7441796,Okeana Savilnotie,2017.0,"Adventure,Documentary",9.1,19
5242,tt3108448,Soundtrack to Sixteen,2019.0,"Comedy,Romance",9.1,12
8872,tt3975664,Startupland: A Documentary Film,2015.0,Documentary,9.1,15
27207,tt6446740,Aikatsu! Music Award: Minna de Shou wo MoracchaimaShow!,2015.0,Animation,9.1,77
30230,tt6979730,Terrorvision: Wired Up and Scary,2017.0,"Documentary,Music",9.1,21
16837,tt5119914,Bari Luys,2017.0,Drama,9.1,85
30997,tt7122920,"Paz, Amor, y Musica the Alex Ruiz Story",2017.0,Documentary,9.1,34
39088,tt8873224,Clean Hands,2019.0,Documentary,9.1,11
28864,tt6739582,Universal Program,2016.0,Documentary,9.1,60
32715,tt7428456,The Cover-up,2017.0,"Documentary,Drama",9.1,75
5805,tt3271300,Outcast Forever,2016.0,"Biography,Crime,Documentary",9.1,25
32090,tt7318364,Behind the Album: The Performances,2017.0,Music,9.1,116
25383,tt6193522,Breaking the Bee,2018.0,Documentary,9.1,40
41330,tt9590776,Delta Zoo,2019.0,Documentary,9.1,44
6959,tt3577328,A Father's Journey,2015.0,Drama,9.1,52
27269,tt6449172,Bennesbeh Labokra Chou,2016.0,\N,9.1,10
9388,tt4075760,Paysandú - 100 anos de payxão,2015.0,"Documentary,Sport",9.1,28
41553,tt9657864,The Ugly Model,2019.0,Documentary,9.1,15
221,tt10064828,Man on the Bus,2019.0,Documentary,9.1,7
32453,tt7385120,The Things We Keep,2018.0,Documentary,9.1,7
5090,tt3045004,"County Fair, Texas",2015.0,"Documentary,Drama",9.1,8
26552,tt6341286,Stoneland,2016.0,Documentary,9.1,15
5511,tt3182558,Class Dismissed,2015.0,"Documentary,Family",9.1,68
30434,tt7015712,Listen to Me: Untold Stories Beyond Hatred,2016.0,Documentary,9.1,56
33010,tt7481466,The Unreserved,2017.0,Documentary,9.1,31
5831,tt3278500,Donovan,2017.0,Drama,9.1,87
26749,tt6380508,Civilization: The Movie,2016.0,"Adventure,Comedy",9.1,67
6892,tt3561468,Two-Eleven,2015.0,Drama,9.1,7
7879,tt3768054,Pinch,2016.0,"Comedy,Drama,Sport",9.1,10
27380,tt6464506,Irregardable,2017.0,Drama,9.1,14
8615,tt3909186,Club Frontera,2016.0,"Documentary,History,Sport",9.0,8
1531,tt10654250,Unwritten: A Story of Life and Hope in West Virginia,2019.0,Documentary,9.0,6
17796,tt5225636,Lost Signals,2016.0,"Comedy,Drama",9.0,7
25681,tt6222936,Breaking Point,2016.0,Documentary,9.0,5
5872,tt3289682,We're Doing Fine,2017.0,\N,9.0,5
818,tt10327974,RiffTrax: Ready Player One,2018.0,"Adventure,Comedy",9.0,7
27329,tt6454072,Catfish Fillets,2016.0,Drama,9.0,5
36825,tt8277702,Modern Day Miracles,2017.0,Documentary,9.0,42
28835,tt6734866,Zappa U,2017.0,"Documentary,Music",9.0,7
420,tt10151496,The White House: Inside Story,2016.0,\N,9.0,5
36303,tt8144852,Wild and Free,2016.0,Documentary,9.0,8
37670,tt8485446,Open Close Movie,2018.0,Documentary,9.0,5
9155,tt4038520,Touched by an Angel,2015.0,Drama,9.0,6
25925,tt6255478,The Heart of Nuba,2016.0,Documentary,9.0,86
21139,tt5673314,Amazon Voices,2015.0,Documentary,9.0,12
28593,tt6686722,Shake 'Em on Down,2017.0,Documentary,9.0,6
14422,tt4829048,Refugee: The Eritrean Exodus,2015.0,Documentary,9.0,5
13621,tt4704836,Davi's Way,2016.0,"Comedy,Documentary",9.0,12
21191,tt5684148,Full Court: The Spencer Haywood Story,2016.0,Documentary,9.0,5
7548,tt3709036,"Final Straw: Food, Earth, Happiness",2015.0,"Documentary,Music",9.0,7
28821,tt6732796,Damo Suzuki & Sound Carriers: Live at Marie-Antoinette,2017.0,Documentary,9.0,5
17201,tt5154052,Gigacon 2015,2015.0,Documentary,9.0,6
16399,tt5074174,#BeRobin the Movie,2015.0,Documentary,9.0,31
38687,tt8767958,Toren,2018.0,Drama,9.0,9
12242,tt4530544,Bordo: vjecna stripovska mladost,2015.0,Documentary,9.0,9
848,tt10342460,A Wild Fox Life,2019.0,Documentary,9.0,9
12199,tt4525672,El regreso del muerto,2015.0,"Documentary,Drama",9.0,35
21216,tt5686952,God Save Connasse,2016.0,"Comedy,Documentary",9.0,5
18456,tt5306490,Pizza: A Love Story,2019.0,Documentary,9.0,31
36244,tt8126598,This Film Used to Be About Rum,2018.0,Documentary,9.0,5
25864,tt6245438,Frio,2016.0,Documentary,9.0,9
22932,tt5902576,The Galahs,2016.0,Documentary,9.0,5
27021,tt6418340,Found,2016.0,Drama,9.0,7
19046,tt5376556,Murcia Supersónica,2016.0,Documentary,9.0,10
39836,tt9062090,Teuta artik burda yasamiyor,2016.0,Drama,9.0,10
39969,tt9094484,Budjenje u strahu,2018.0,Drama,9.0,31
36113,tt8103100,"Untie the Lines: a Journey of Salt, Sweat and Determination",2018.0,Documentary,9.0,13
37730,tt8502908,I'm Moshanty. Do You Love Me?,2019.0,Documentary,9.0,293
4015,tt2396557,Lemon Drop,2018.0,"Drama,Romance",9.0,7
34397,tt7726508,Offside,2019.0,Documentary,9.0,11
2007,tt10913848,Balkansko trojstvo,2019.0,"Comedy,Drama",9.0,8
28633,tt6693242,3 Wheeling,2017.0,"Documentary,Sport",9.0,105
18852,tt5351494,Expediente 118101,2016.0,Documentary,9.0,6
7967,tt3783474,Walk with Me: The Trials of Damon J. Keith,2016.0,"Biography,Documentary,History",9.0,11
23100,tt5924598,Bartender at Large,2016.0,Documentary,9.0,11
5839,tt3280234,Ghost Town to Havana,2015.0,"Documentary,Sport",9.0,6
10070,tt4185742,Portrait of Harry,2017.0,Documentary,9.0,13
64,tt0844699,Ivan Mosjoukine ou L'enfant du carnaval,2016.0,Documentary,9.0,5
26888,tt6399296,Inmate #1: The Rise of Danny Trejo,2019.0,Documentary,9.0,30
1006,tt10417582,Real Kashmir FC,2019.0,Documentary,9.0,6
39296,tt8928006,Postarica Ruza,2016.0,Comedy,9.0,9
26845,tt6393284,A Touch of Stardust,2017.0,Romance,9.0,10
29329,tt6821342,The Steed,2019.0,"Action,Adventure,Family",9.0,76
21121,tt5671266,Invitation sur le Plateau,2016.0,Documentary,9.0,7
32433,tt7380834,The Road of Love,2017.0,"Drama,Romance",9.0,66
15367,tt4943040,Making It,2016.0,Comedy,9.0,7
35432,tt7955022,The MisEducation of Bindu,2019.0,Comedy,9.0,5
21805,tt5763730,In for Life,2015.0,"Crime,Drama",9.0,7
12655,tt4585858,The Monday Club,2015.0,Drama,9.0,5
38802,tt8793222,This Business of Autism,2018.0,Documentary,9.0,6
21798,tt5762006,Sustained,2017.0,Drama,9.0,23
21788,tt5760674,1040 Not So EZ,2017.0,Drama,9.0,40
25366,tt6190796,Buzzfeed Unsolved : 3 Horrifying Cases of Ghosts and Demons,2016.0,Documentary,9.0,73
32346,tt7366332,Stinging Memories,2015.0,Drama,9.0,104
37921,tt8552836,Vadio - I Am Not A Poet,2018.0,"Documentary,Music",9.0,5
25136,tt6159156,Northwood Pie,2019.0,"Comedy,Drama,Romance",9.0,6
35526,tt7973568,Amazing Trains,2017.0,Animation,9.0,21
40016,tt9105702,Da vinden snudde,2018.0,Documentary,9.0,13
34945,tt7852572,Making Good Men,2017.0,Documentary,9.0,5
22299,tt5821346,Nati Khel,2017.0,Drama,9.0,6
35531,tt7973974,Beartales,2018.0,Animation,9.0,13
32535,tt7391996,C/o Kancharapalem,2018.0,Drama,9.0,3119
41661,tt9689370,Pooh: The Derrick Rose Story,2019.0,Documentary,9.0,113
