,id,genre_ids,original_title,title,release_date,popularity,vote_average,vote_count,budget,revenue,imdb_id
3778,469019,"['Comedy', 'Documentary']","Jim & Andy: The Great Beyond- Featuring a Very Special, Contractually Obligated Mention of Tony Clifton","Jim & Andy: The Great Beyond- Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",2017-09-05,8.731,76.0,367,$0.00,$0.00,tt7214762
3779,364116,"['Horror', 'Thriller']",The Other Side of the Door,The Other Side of the Door,2016-02-25,12.947,53.0,516,$0.00,"$14,332,467.00",tt3702652
3780,402298,"['Drama', 'History']",Denial,Denial,2016-09-30,10.832,67.0,404,"$10,000,000.00","$4,073,489.00",tt4645330
3781,432615,['Documentary'],Chasing Coral,Chasing Coral,2017-03-16,7.808,82.0,56,$0.00,$0.00,tt6333054
3782,338544,['Documentary'],For the Love of Spock,For the Love of Spock,2016-09-09,7.594,76.0,93,$0.00,$0.00,tt4572820
3783,550059,['Drama'],三十儿立,Thirty Years of Adonis,2017-11-27,6.781,40.0,2,$0.00,$0.00,tt7397146
3784,1059,"['Action', 'Adventure', 'Comedy', 'Drama']",隠し砦の三悪人,The Hidden Fortress,1958-12-28,8.934,81.0,249,$0.00,$0.00,tt0051808
3785,344268,['Comedy'],Les Nouvelles Aventures D'Aladin,The New Adventures of Aladdin,2015-10-14,7.319,48.0,645,$0.00,$0.00,tt4466864
3786,338964,"['Comedy', 'Crime', 'Drama', 'Mystery']",Bad Santa 2,Bad Santa 2,2016-11-23,9.761,53.0,473,"$26,000,000.00","$23,229,371.00",tt1798603
3787,234200,"['Comedy', 'Drama']",Pride,Pride,2014-09-12,9.159,79.0,831,$0.00,"$7,523,634.00",tt3169706
3788,452507,"['Crime', 'Drama', 'Horror', 'Mystery', 'Thriller']",1922,1922,2017-10-20,10.971,59.0,1538,$0.00,$0.00,tt6214928
3789,426230,"['Comedy', 'Drama', 'Music']",Band Aid,Band Aid,2017-06-02,8.614,65.0,96,"$10,000,000.00","$248,370.00",tt5816374
3790,334376,"['Animation', 'Science Fiction']",攻殻機動隊 新劇場版,Ghost in the Shell: The New Movie,2015-06-20,7.409,64.0,86,$0.00,"$101,203.00",tt4337072
3791,11171,['Drama'],Mysterious Skin,Mysterious Skin,2004-05-20,8.198,76.0,510,$0.00,"$1,524,966.00",tt0370986
3792,322240,"['Comedy', 'Fantasy', 'Family']",Nine Lives,Nine Lives,2016-08-03,8.658,56.0,629,"$30,000,000.00","$57,814,445.00",tt4383594
3793,370964,['Fantasy'],Он - дракон,I Am Dragon,2015-12-04,7.893,68.0,158,"$18,000,000.00","$1,776,333.00",tt4057376
3794,9075,"['Drama', 'Thriller', 'War']",Zwartboek,Black Book,2006-09-01,8.942,74.0,564,"$21,000,000.00","$26,193,068.00",tt0389557
3795,340485,['Drama'],American Honey,American Honey,2016-09-30,10.204,67.0,463,$0.00,"$1,818,075.00",tt3721936
3796,331583,"['Drama', 'Thriller']",The Whole Truth,The Whole Truth,2016-03-25,12.374,64.0,606,$0.00,$0.00,tt3503406
3797,383785,"['Action', 'Adventure', 'Comedy', 'Mystery']",功夫瑜伽,Kung Fu Yoga,2017-01-27,12.361,55.0,181,"$65,000,000.00","$254,212,245.00",tt4217392
3798,340382,"['Action', 'Drama', 'Fantasy', 'Horror', 'Science Fiction']",進撃の巨人 ATTACK ON TITAN エンド オブ ザ ワールド,Attack on Titan II: End of the World,2015-09-01,6.204,50.0,111,$0.00,$0.00,tt4294052
3799,332794,"['Adventure', 'Drama']",L'Odyssée,The Odyssey,2016-10-12,7.907,69.0,265,"$20,000,000.00","$9,722,918.00",tt1659619
3800,339994,"['Crime', 'Drama', 'Thriller']",The Good Neighbor,The Good Neighbor,2016-09-16,10.879,63.0,262,$0.00,$0.00,tt2262315
3801,364111,"['Animation', 'Drama', 'Fantasy', 'Music', 'Romance']",心が叫びたがってるんだ。,The Anthem of the Heart,2016-03-30,6.98,76.0,135,$0.00,$0.00,tt4489416
3802,432602,['Documentary'],An Inconvenient Sequel: Truth to Power,An Inconvenient Sequel: Truth to Power,2017-07-28,8.423,68.0,88,"$1,000,000.00","$5,398,976.00",tt6322922
3803,414190,"['Action', 'Crime', 'Science Fiction']",iBoy,iBoy,2017-01-27,11.071,60.0,759,"$1,500,000.00",$0.00,tt3171832
3804,359790,"['Mystery', 'Thriller']",Blackway,Blackway,2015-10-03,8.903,51.0,218,"$8,000,000.00","$16,458.00",tt4061010
3805,384682,['Comedy'],Office Christmas Party,Office Christmas Party,2016-11-25,10.545,56.0,1347,"$45,000,000.00","$114,501,299.00",tt1711525
3806,411840,"['Animation', 'Comedy', 'Family']",Surf's Up 2: WaveMania,Surf's Up 2: WaveMania,2017-01-17,6.206,59.0,80,$0.00,$0.00,tt5513260
3807,332979,['Drama'],Bleed for This,Bleed for This,2016-11-04,15.527,68.0,464,"$6,000,000.00","$6,174,491.00",tt1620935
3808,396398,"['Comedy', 'Drama']",The Meyerowitz Stories (New and Selected),The Meyerowitz Stories (New and Selected),2017-10-13,7.913,64.0,608,$0.00,$0.00,tt5536736
3809,376581,['Comedy'],Amateur Night,Amateur Night,2016-08-12,7.646,55.0,99,$0.00,$0.00,tt4265508
3810,293452,"['Drama', 'Horror', 'Thriller']",The Disappointments Room,The Disappointments Room,2016-09-09,11.856,45.0,294,"$15,000,000.00",$0.00,tt2364897
3811,433244,"['Thriller', 'Horror']",Clinical,Clinical,2017-01-13,10.532,53.0,238,$0.00,$0.00,tt5577742
3812,425591,"['Comedy', 'Crime', 'Drama', 'Thriller']",I Don't Feel at Home in This World Anymore,I Don't Feel at Home in This World Anymore,2017-01-19,7.388,66.0,699,$0.00,$0.00,tt5710514
3813,373476,"['Drama', 'Mystery', 'Thriller']",Complete Unknown,Complete Unknown,2016-08-26,6.924,51.0,98,$0.00,"$187,145.00",tt4230700
3814,985,"['Fantasy', 'Horror']",Eraserhead,Eraserhead,1977-03-19,8.16,76.0,1215,"$100,000.00","$7,000,000.00",tt0074486
3815,283378,"['Drama', 'Fantasy', 'Romance']",Fallen,Fallen,2016-11-10,13.122,60.0,1125,$0.00,$0.00,tt1564777
3816,438747,"['Adventure', 'Animation', 'Comedy', 'Fantasy', 'Family', 'TV Movie']",Tangled: Before Ever After,Tangled: Before Ever After,2017-03-10,7.007,65.0,129,$0.00,$0.00,tt5533228
3817,342521,"['Action', 'Comedy']",Keanu,Keanu,2016-04-21,9.852,60.0,697,"$15,000,000.00","$20,609,977.00",tt4139124
3818,366696,['Documentary'],The Red Pill,The Red Pill,2016-10-14,8.226,76.0,97,$0.00,$0.00,tt3686998
3819,392058,"['Horror', 'Comedy', 'Thriller']","Fear, Inc.","Fear, Inc.",2016-04-15,6.139,57.0,92,$0.00,$0.00,tt3560148
3820,371447,"['Drama', 'Romance']",Lovesong,Lovesong,2017-02-17,6.307,58.0,102,$0.00,"$6,700.00",tt4305148
3821,337154,"['Comedy', 'Drama']",The Meddler,The Meddler,2016-04-05,11.39,58.0,212,"$3,200,000.00","$4,267,218.00",tt4501454
3822,253406,"['Comedy', 'Drama', 'Music']","10,000 Saints","10,000 Saints",2015-08-14,7.563,59.0,102,$0.00,$0.00,tt3397754
3823,50217,"['Comedy', 'Drama', 'Romance']",From Prada to Nada,From Prada to Nada,2011-01-28,10.881,53.0,187,$93.00,"$2,500,000.00",tt0893412
3824,291351,['Drama'],The Sea of Trees,The Sea of Trees,2016-04-27,10.066,63.0,286,$0.00,$0.00,tt3450900
3825,133931,"['Adventure', 'Animation', 'Comedy', 'Family']",Zambezia,Zambezia,2012-06-05,10.132,56.0,142,"$20,000,000.00",$0.00,tt1488181
3826,354216,['Horror'],The Devil's Candy,The Devil's Candy,2017-03-17,9.131,64.0,388,$0.00,$0.00,tt4935372
3827,291413,"['Horror', 'Thriller']",Within,Within,2016-10-18,8.116,52.0,158,$0.00,$0.00,tt3612320
3828,279641,"['Comedy', 'War']",Whiskey Tango Foxtrot,Whiskey Tango Foxtrot,2016-03-04,8.457,62.0,641,"$35,000,000.00","$23,083,334.00",tt3553442
3829,356296,"['Crime', 'Drama', 'Thriller']",Suburra,Suburra,2015-10-14,10.335,74.0,820,"$7,000,000.00",$0.00,tt4025514
3830,445583,['Comedy'],Questione di karma,It's All About Karma,2017-03-09,7.343,58.0,166,$0.00,$0.00,tt6409994
3831,375867,['Romance'],Paris Can Wait,Paris Can Wait,2016-09-12,7.066,55.0,116,"$5,000,000.00","$6,700,000.00",tt4429194
3832,473415,['Documentary'],Voyeur,Voyeur,2017-10-04,7.596,63.0,84,$0.00,$0.00,tt7588790
3833,213681,"['Action', 'Comedy', 'Crime']",Masterminds,Masterminds,2016-09-29,10.358,57.0,1162,"$25,000,000.00","$29,200,000.00",tt2461150
3834,484510,"['Adventure', 'Animation', 'Comedy', 'Fantasy', 'Family', 'TV Movie']",Trolls Holiday,Trolls Holiday,2017-11-24,6.575,62.0,171,$0.00,$0.00,tt6645614
3835,887,"['Drama', 'History', 'Romance']",The Best Years of Our Lives,The Best Years of Our Lives,1946-12-25,8.887,78.0,288,"$2,100,000.00","$23,650,000.00",tt0036868
3836,340275,"['Comedy', 'Crime', 'Drama']",Chi-Raq,Chi-Raq,2015-12-04,8.136,59.0,111,$0.00,$0.00,tt4594834
3837,833,['Drama'],Umberto D.,Umberto D.,1952-01-20,9.469,81.0,269,$0.00,$0.00,tt0045274
3838,301728,"['Horror', 'Science Fiction', 'Thriller']",Infini,Infini,2015-05-08,7.767,52.0,237,$0.00,$0.00,tt3327624
3839,334538,"['Drama', 'Science Fiction']",Into the Forest,Into the Forest,2016-06-03,11.096,58.0,383,$0.00,"$9,995.00",tt2625810
3840,427008,"['Drama', 'War']",Dağ II,The Mountain II,2016-11-04,6.062,81.0,68,$0.00,$0.00,tt5813916
3841,458353,['Thriller'],High Heel Homicide,High Heel Homicide,2017-06-20,7.805,61.0,13,$0.00,$0.00,tt6752320
3842,19403,"['Action', 'Crime', 'Thriller']",The Mechanic,The Mechanic,1972-10-06,9.678,70.0,120,$0.00,$0.00,tt0068931
3843,306943,['Comedy'],The Outcasts,The Outcasts,2017-04-14,8.068,63.0,366,$0.00,$0.00,tt2597760
3844,329263,['Comedy'],Fack ju Göhte 2,Suck Me Shakespeer 2,2015-09-10,7.718,65.0,622,$0.00,"$83,027,924.00",tt3702996
3845,296065,"['Horror', 'Thriller']",Last Shift,Last Shift,2014-10-25,6.296,58.0,265,$0.00,$0.00,tt2965466
3846,245627,"['Horror', 'Thriller']",Abattoir,Abattoir,2016-12-08,5.664,46.0,71,$0.00,$0.00,tt1480285
3847,192712,"['Action', 'Drama']",Kite,Kite,2014-06-13,9.307,43.0,143,$0.00,$0.00,tt2044801
3848,366644,"['Animation', 'Fantasy', 'Family']",小门神,The Guardian Brothers,2016-01-01,6.453,60.0,68,"$10,000,000.00",$0.00,tt4788934
3849,421313,['Action'],Eliminators,Eliminators,2016-12-01,8.171,58.0,73,$0.00,$0.00,tt4587366
3850,457962,"['Crime', 'Drama', 'Mystery', 'Thriller']",Shimmer Lake,Shimmer Lake,2017-06-09,7.793,60.0,215,$0.00,$0.00,tt1386691
3851,423093,['Drama'],7 Años,7 Años,2016-10-28,6.838,64.0,107,$0.00,$0.00,tt5517438
3852,13980,"['Action', 'Animation', 'History']",ストレンヂア -無皇刃譚-,Sword of the Stranger,2007-09-29,10.402,76.0,163,$0.00,$0.00,tt1121794
3853,340584,"['Drama', 'Thriller']",Lavender,Lavender,2016-11-04,7.364,55.0,159,$0.00,$0.00,tt4680980
3854,456508,['Documentary'],Chris Brown: Welcome to My Life,Chris Brown: Welcome to My Life,2017-06-08,6.38,64.0,233,$0.00,$0.00,tt5588850
3855,438446,"['Crime', 'Documentary']",Mommy Dead and Dearest,Mommy Dead and Dearest,2017-03-11,7.877,74.0,108,$0.00,$0.00,tt6442978
3856,450594,['Documentary'],Unacknowledged,Unacknowledged,2017-05-23,7.05,62.0,60,$0.00,$0.00,tt6400614
3857,376261,['Documentary'],Weiner,Weiner,2016-05-20,7.349,75.0,108,$0.00,$0.00,tt5278596
3858,430826,['Documentary'],Casting JonBenet,Casting JonBenet,2017-04-28,8.141,57.0,112,$0.00,$0.00,tt6333052
3859,245698,"['Drama', 'Thriller']",Pawn Sacrifice,Pawn Sacrifice,2015-09-16,8.116,67.0,505,"$19,000,000.00","$5,578,519.00",tt1596345
3860,9549,"['Drama', 'History']",The Right Stuff,The Right Stuff,1983-10-20,8.054,75.0,455,"$27,000,000.00","$21,500,000.00",tt0086197
3861,430161,"['Drama', 'Romance']",El faro de las orcas,The Lighthouse of the Orcas,2016-12-16,6.188,70.0,111,"$6,000,000.00",$0.00,tt4944658
3862,343173,['Horror'],The Rezort,The Rezort,2016-04-22,8.947,53.0,199,$0.00,$0.00,tt3923662
3863,276624,"['Action', 'Fantasy', 'Horror', 'Science Fiction']",アイアムアヒーロー,I Am a Hero,2016-04-23,5.684,68.0,131,$0.00,$0.00,tt3775202
3864,438347,"['Comedy', 'Romance']",Jour J,Wedding Unplanned,2017-04-26,6.795,61.0,282,$0.00,$0.00,tt6009140
3865,445993,['Action'],The Marine 5: Battleground,The Marine 5: Battleground,2017-03-16,7.385,58.0,64,$0.00,$0.00,tt5781798
3866,426808,"['Comedy', 'Romance', 'TV Movie']",A Cinderella Christmas,A Cinderella Christmas,2016-12-03,7.875,66.0,112,$0.00,$0.00,tt6185074
3867,444705,['Comedy'],Dave Chappelle: The Age of Spin,Dave Chappelle: The Age of Spin,2017-03-21,7.339,79.0,131,$0.00,$0.00,tt6648926
3868,1052,"['Drama', 'Mystery', 'Thriller']",Blow-Up,Blow-Up,1966-12-18,9.723,75.0,596,"$1,800,000.00",$0.00,tt0060176
3869,448448,"['Documentary', 'History']",Get Me Roger Stone,Get Me Roger Stone,2017-04-23,7.248,70.0,68,$0.00,$0.00,tt6714534
3870,1872,"['Action', 'Adventure', 'Horror', 'Thriller']",Rise: Blood Hunter,Rise: Blood Hunter,2007-04-28,9.611,49.0,122,$0.00,$0.00,tt0389328
3871,323661,"['Adventure', 'Animation', 'Comedy', 'Fantasy', 'Family']","Mune, le gardien de la lune",Mune: Guardian of the Moon,2015-02-05,11.757,71.0,295,$0.00,"$15,730,665.00",tt3858372
3872,10296,['Drama'],The Football Factory,The Football Factory,2004-05-13,6.844,64.0,132,$0.00,$0.00,tt0385705
3873,411999,"['Crime', 'Mystery', 'Science Fiction']",OtherLife,OtherLife,2017-06-16,10.016,65.0,220,$0.00,$0.00,tt4693358
3874,258363,"['Drama', 'Thriller']",Desierto,Desierto,2015-04-12,6.568,60.0,201,$0.00,$0.00,tt3147312
3875,336845,"['Crime', 'Drama', 'TV Movie']",Cleveland Abduction,Cleveland Abduction,2015-05-02,6.543,70.0,116,$0.00,$0.00,tt4262142
3876,9597,"['Fantasy', 'Action', 'Thriller', 'Crime', 'Science Fiction', 'Mystery']",Vidocq,Vidocq,2001-09-12,7.021,58.0,290,$0.00,$0.00,tt0164961
3877,443700,"['Action', 'Thriller']",Altitude,Altitude,2017-04-14,6.577,45.0,62,$5.00,$0.00,tt4556370
3878,11502,['Drama'],Nóz w wodzie,Knife in the Water,1962-03-09,9.258,73.0,164,$0.00,$0.00,tt0056291
3879,394661,"['Crime', 'Mystery', 'Thriller']",Sacrifice,Sacrifice,2016-04-29,8.558,53.0,112,$0.00,$0.00,tt2078718
3880,82650,"['Comedy', 'Family']",Diary of a Wimpy Kid: Dog Days,Diary of a Wimpy Kid: Dog Days,2012-08-02,8.775,61.0,503,"$10,000,000.00",$0.00,tt2023453
3881,441168,['Drama'],From Straight A's to XXX,From Straight A's to XXX,2017-02-11,6.252,58.0,37,$0.00,$0.00,tt6237208
3882,495151,"['Drama', 'Science Fiction', 'TV Movie']",Doctor Who: Twice Upon a Time,Doctor Who: Twice Upon a Time,2017-12-25,8.427,84.0,68,$0.00,$0.00,tt6968542
3883,425751,['Drama'],The Hero,The Hero,2017-06-09,7.226,62.0,100,$0.00,"$4,077,333.00",tt5655222
3884,410876,"['Horror', 'Thriller']",Tell Me How I Die,Tell Me How I Die,2016-09-16,6.508,54.0,119,$0.00,$0.00,tt5937770
3885,421447,"['Comedy', 'Romance', 'Adventure']",L'Ascension,The Climb,2017-01-25,7.911,68.0,481,"$6,600,000.00",$0.00,tt5157682
3886,329829,"['Drama', 'History', 'Romance']",The Girl King,The Girl King,2015-12-11,7.905,64.0,101,$0.00,$0.00,tt1254322
3887,397981,"['Adventure', 'Horror']",Beyond the Gates,Beyond the Gates,2016-06-02,6.87,52.0,116,"$300,000.00",$0.00,tt4687358
3888,711,['Drama'],Finding Forrester,Finding Forrester,2000-12-21,8.822,71.0,606,"$43,000,000.00","$80,049,764.00",tt0181536
3889,426265,['Drama'],Burning Sands,Burning Sands,2017-01-24,8.074,62.0,79,$0.00,$0.00,tt5826432
3890,320048,"['Drama', 'Horror', 'Thriller']",Ratter,Ratter,2015-01-24,7.44,50.0,222,"$500,000.00",$0.00,tt3836512
3891,304357,['Drama'],Woman in Gold,Woman in Gold,2015-03-20,7.578,74.0,866,"$11,000,000.00","$61,619,773.00",tt2404425
3892,291869,['Drama'],I Am Michael,I Am Michael,2015-01-29,6.74,59.0,143,$0.00,$0.00,tt3713030
3893,8293,"['Drama', 'Romance']",Howards End,Howards End,1992-03-13,10.968,71.0,243,"$8,000,000.00","$26,126,837.00",tt0104454
3894,27331,"['Crime', 'Thriller']",Charley Varrick,Charley Varrick,1973-09-19,5.643,73.0,107,$0.00,$0.00,tt0069865
3895,398588,"['Horror', 'Thriller']",Dismissed,Dismissed,2017-10-08,7.989,61.0,132,$0.00,$0.00,tt5039994
3896,340101,"['Romance', 'War', 'Comedy', 'Drama']",Their Finest,Their Finest,2017-04-06,11.035,68.0,238,"$11,795,877.00","$3,603,484.00",tt1661275
3897,126172,['Horror'],Leprechaun: Origins,Leprechaun: Origins,2014-08-22,7.839,39.0,102,$0.00,$0.00,tt2345613
3898,333596,['Drama'],Woodlawn,Woodlawn,2015-10-15,5.052,70.0,88,"$12,000,000.00","$14,394,097.00",tt4183692
3899,170522,"['Adventure', 'Animation', 'Comedy', 'Family']",Astérix: Le domaine des dieux,Asterix: The Mansions of the Gods,2014-11-26,10.949,68.0,809,"$30,000,000.00",$0.00,tt3759416
3900,300602,"['Adventure', 'Animation', 'Comedy', 'Family']",Atrapa la bandera,Capture the Flag,2015-08-28,7.378,60.0,136,"$14,000,000.00","$8,306,690.00",tt3896100
3901,11381,['Comedy'],Tommy Boy,Tommy Boy,1995-03-31,7.155,68.0,545,$0.00,"$32,648,673.00",tt0114694
3902,359749,['Documentary'],78/52,78/52,2017-10-13,6.749,77.0,63,$0.00,$0.00,tt4372240
3903,323370,"['Horror', 'Science Fiction', 'Thriller']",The Diabolical,The Diabolical,2015-03-16,6.615,48.0,120,$0.00,$0.00,tt3603808
3904,457262,"['Drama', 'Family']",Rip Tide,Rip Tide,2017-10-03,8.988,61.0,326,"$3,400,000.00",$0.00,tt6262764
3905,452557,"['Action', 'Drama', 'War']",战狼2,Wolf Warrior 2,2017-07-27,6.794,66.0,77,"$29,700,000.00","$870,322,670.00",tt7131870
3906,355506,['Horror'],Siren,Siren,2016-12-02,6.757,57.0,110,$0.00,$0.00,tt4667854
3907,360249,"['Action', 'Adventure', 'Drama', 'History']",Birkebeinerne,The Last King,2016-02-12,6.784,57.0,129,"$5,233,963.00",$0.00,tt4738360
3908,284286,"['Comedy', 'Drama', 'Romance']",Learning to Drive,Learning to Drive,2014-08-21,7.143,62.0,132,$0.00,"$3,447,633.00",tt3062976
3909,16337,['Horror'],The Texas Chainsaw Massacre 2,The Texas Chainsaw Massacre 2,1986-08-22,9.598,56.0,367,"$4,700,000.00","$8,025,872.00",tt0092076
3910,340442,"['Action', 'Adventure', 'Drama']",Pilgrimage,Pilgrimage,2017-04-23,7.122,59.0,147,$0.00,$0.00,tt3531202
3911,376579,"['Horror', 'Science Fiction', 'Thriller']",Let's Be Evil,Let's Be Evil,2016-08-05,6.262,43.0,98,$0.00,$0.00,tt3655682
3912,339,"['Comedy', 'Drama']",Night on Earth,Night on Earth,1991-12-12,7.544,76.0,403,"$3,500,000.00","$2,015,810.00",tt0102536
3913,2039,"['Comedy', 'Drama', 'Romance']",Moonstruck,Moonstruck,1987-12-18,8.042,68.0,416,$0.00,"$80,640,528.00",tt0093565
3914,318922,"['Comedy', 'Crime', 'Thriller']",Kill Your Friends,Kill Your Friends,2015-11-06,10.801,62.0,212,$0.00,$0.00,tt2474958
3915,429107,"['Comedy', 'Drama']",Beatriz at Dinner,Beatriz at Dinner,2017-06-09,7.184,60.0,117,$0.00,$7.00,tt5929750
3916,433252,"['Romance', 'Drama']",Our Souls at Night,Our Souls at Night,2017-09-01,6.212,66.0,245,$0.00,$0.00,tt5034266
3917,370755,"['Comedy', 'Drama', 'Romance']",Paterson,Paterson,2016-11-17,8.745,71.0,892,"$5,000,000.00","$2,152,738.00",tt5247022
3918,375012,"['Drama', 'Horror', 'Thriller', 'War']",زیر سایه,Under the Shadow,2016-10-07,7.286,65.0,343,$0.00,$0.00,tt4273292
3919,444513,['Comedy'],Amy Schumer: The Leather Special,Amy Schumer: The Leather Special,2017-03-07,6.469,42.0,101,$0.00,$0.00,tt6616074
3920,434757,['Animation'],Barbie Video Game Hero,Barbie Video Game Hero,2017-02-01,5.629,62.0,59,$0.00,$0.00,tt6185658
3921,435366,['Action'],조작된 도시,Fabricated City,2017-02-09,6.221,73.0,95,$0.00,$0.00,tt6399158
3922,248705,['Comedy'],Les Visiteurs: La Révolution,The Visitors: Bastille Day,2016-03-23,10.641,40.0,430,"$25,868,826.00",$0.00,tt2441982
3923,460437,"['Drama', 'Music', 'Romance']",Something Like Summer,Something Like Summer,2017-02-25,7.083,60.0,31,$0.00,$0.00,tt2196053
3924,5143,"['Comedy', 'Drama']",Hannah and Her Sisters,Hannah and Her Sisters,1986-02-07,8.773,76.0,518,"$6,400,000.00","$40,084,041.00",tt0091167
3925,371560,"['Drama', 'Horror']",The Eyes of My Mother,The Eyes of My Mother,2016-12-02,7.841,63.0,182,$0.00,$0.00,tt5225338
3926,3133,['Crime'],Badlands,Badlands,1973-10-15,7.522,76.0,611,"$450,000.00",$0.00,tt0069762
3927,385805,['Documentary'],Betting on Zero,Betting on Zero,2017-03-17,7.207,74.0,62,$0.00,$0.00,tt3762912
3928,363343,"['Action', 'Crime', 'Thriller']",रईस,Raees,2017-01-25,6.468,65.0,109,"$46,000,000.00",$0.00,tt3405236
3929,488113,"['Romance', 'Family']",Christmas Wedding Planner,Christmas Wedding Planner,2017-12-14,8.199,55.0,280,$0.00,$0.00,tt7074092
3930,436401,"['Mystery', 'TV Movie']","Murder, She Baked: Just Desserts","Murder, She Baked: Just Desserts",2017-03-26,5.925,75.0,27,$0.00,$0.00,tt6682134
3931,345925,"['Science Fiction', 'Thriller']",Rupture,Rupture,2016-11-04,8.478,50.0,147,$0.00,$0.00,tt4578118
3932,461809,"['Action', 'Crime', 'Thriller']",बाबूमोशाय बन्दूकबाज़,Babumoshai Bandookbaaz,2017-08-25,9.744,64.0,17,"$1,400,000.00","$2,500,000.00",tt6711660
3933,345915,"['Action', 'Comedy', 'Mystery', 'Thriller']",Once Upon a Time in Venice,Once Upon a Time in Venice,2017-06-08,10.773,52.0,350,$0.00,$0.00,tt4694544
3934,331588,"['Comedy', 'Drama', 'Family']",The Great Gilly Hopkins,The Great Gilly Hopkins,2015-10-05,7.723,66.0,150,"$5,000,000.00",$0.00,tt1226766
3935,75736,"['Action', 'Drama', 'Thriller']",Catch.44,Catch.44,2011-12-08,9.997,50.0,182,"$7,000,000.00",$0.00,tt1886493
3936,268920,"['Action', 'Comedy', 'Crime']",Hot Pursuit,Hot Pursuit,2015-05-08,11.463,56.0,1113,"$35,000,000.00","$51,680,201.00",tt2967224
3937,477331,['Documentary'],Long Shot,Long Shot,2017-09-03,7.145,73.0,58,$0.00,$0.00,tt7344360
3938,306964,['Horror'],Tales of Halloween,Tales of Halloween,2015-10-16,9.213,54.0,238,$0.00,$0.00,tt4163020
3939,475946,"['Action', 'Animation', 'Science Fiction']",ブレードランナー ブラックアウト 2022,Blade Runner: Black Out 2022,2017-09-26,8.907,74.0,183,$0.00,$0.00,tt7428594
3940,291264,"['Comedy', 'Drama', 'Mystery']",The Family Fang,The Family Fang,2016-04-16,7.035,58.0,188,$0.00,"$262,921.00",tt2097331
3941,374416,['Comedy'],Quo vado?,Where Am I Going?,2016-01-01,9.839,68.0,1477,"$11,089,000.00","$75,173,000.00",tt5290524
3942,256569,"['Crime', 'Drama']",Trespass Against Us,Trespass Against Us,2016-10-14,9.538,59.0,200,$0.00,"$5,711.00",tt3305308
